epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,344.023,1.24753,0.99281,0.0077,0.82701,0.71764,0.81817,0.55846,0.96293,0.81229,0.01045,0.00141392,0.00141392,0.00141392
150,346.204,1.29834,0.97741,0.00696,0.79628,0.74205,0.82731,0.56472,0.92417,0.85749,0.00987,0.00140996,0.00140996,0.00140996
151,348.504,1.1978,0.90745,0.00684,0.79516,0.74554,0.82183,0.56109,0.92632,0.81187,0.01035,0.001406,0.001406,0.001406
152,350.682,1.25556,0.97633,0.00742,0.74636,0.78366,0.82164,0.55598,0.93137,0.81011,0.00996,0.00140204,0.00140204,0.00140204
153,352.793,1.22897,0.94488,0.00751,0.79575,0.75497,0.82655,0.56811,0.96015,0.82066,0.01002,0.00139808,0.00139808,0.00139808
154,354.96,1.23696,0.87273,0.00674,0.78878,0.78808,0.84096,0.58473,0.93393,0.77966,0.0097,0.00139412,0.00139412,0.00139412
155,357.14,1.25035,0.97527,0.00788,0.77278,0.77925,0.84322,0.58605,0.96127,0.8028,0.01087,0.00139016,0.00139016,0.00139016
156,359.347,1.20068,0.94961,0.00786,0.79173,0.75528,0.84434,0.58878,0.99059,0.81438,0.01075,0.0013862,0.0013862,0.0013862
157,361.681,1.29649,0.89053,0.00698,0.80747,0.74393,0.82357,0.57804,0.92746,0.8113,0.0096,0.00138224,0.00138224,0.00138224
158,363.829,1.24562,0.92074,0.00705,0.7936,0.71082,0.80494,0.55441,0.99127,0.87193,0.01048,0.00137828,0.00137828,0.00137828
159,365.995,1.254,0.92875,0.00685,0.80121,0.7351,0.82878,0.55908,1.00907,0.8687,0.01083,0.00137432,0.00137432,0.00137432
160,368.15,1.2369,0.90409,0.00777,0.86828,0.72756,0.83692,0.58197,0.99106,0.73728,0.01168,0.00137036,0.00137036,0.00137036
161,370.274,1.23585,0.90417,0.00723,0.81306,0.75851,0.8403,0.57224,0.99234,0.72819,0.01104,0.0013664,0.0013664,0.0013664
162,372.461,1.29104,0.92479,0.007,0.77383,0.71753,0.8012,0.5484,1.00808,0.81433,0.01153,0.00136244,0.00136244,0.00136244
163,374.757,1.22483,0.95543,0.00722,0.77697,0.7351,0.81087,0.55876,0.97341,0.83397,0.01054,0.00135848,0.00135848,0.00135848
164,376.915,1.20631,0.93019,0.00753,0.79661,0.71965,0.80793,0.56108,0.99597,0.83278,0.01139,0.00135452,0.00135452,0.00135452
165,379.117,1.26803,0.87779,0.00665,0.76387,0.72841,0.78819,0.54926,0.94524,0.87442,0.01063,0.00135056,0.00135056,0.00135056
166,381.28,1.22872,0.96925,0.00756,0.7807,0.74655,0.80186,0.55277,0.98464,0.82068,0.01106,0.0013466,0.0013466,0.0013466
167,383.532,1.32237,0.98454,0.00778,0.7934,0.70419,0.77508,0.5263,1.00321,0.90885,0.01171,0.00134264,0.00134264,0.00134264
168,385.739,1.30164,0.94882,0.00696,0.80318,0.75055,0.81137,0.54743,0.95127,0.86924,0.01009,0.00133868,0.00133868,0.00133868
169,387.938,1.23757,0.86203,0.00643,0.77481,0.75276,0.81338,0.56609,0.92063,0.83881,0.01016,0.00133472,0.00133472,0.00133472
170,390.32,1.36361,1.03408,0.00818,0.83451,0.71244,0.82297,0.57059,0.95095,0.83853,0.01006,0.00133076,0.00133076,0.00133076
171,392.497,1.20568,0.88787,0.00719,0.7736,0.74614,0.81488,0.5777,0.93963,0.82818,0.01025,0.0013268,0.0013268,0.0013268
172,394.735,1.28086,0.90856,0.00659,0.79905,0.74611,0.83709,0.56815,0.95077,0.82743,0.01019,0.00132284,0.00132284,0.00132284
173,396.848,1.28106,0.92027,0.00726,0.79833,0.73403,0.82447,0.57474,0.96878,0.77646,0.01121,0.00131888,0.00131888,0.00131888
174,399.032,1.18473,0.90779,0.00727,0.81418,0.73731,0.82695,0.57329,0.98129,0.74094,0.01112,0.00131492,0.00131492,0.00131492
175,401.359,1.21979,0.86497,0.00709,0.83472,0.71302,0.82068,0.5749,0.96705,0.74887,0.01082,0.00131096,0.00131096,0.00131096
176,403.508,1.2074,0.94199,0.00763,0.81692,0.71302,0.82223,0.57787,0.92788,0.72746,0.00948,0.001307,0.001307,0.001307
177,405.691,1.19049,0.8898,0.00654,0.80846,0.70813,0.82389,0.57075,0.98141,0.74995,0.01131,0.00130304,0.00130304,0.00130304
178,407.887,1.21014,0.94041,0.00729,0.83008,0.66887,0.79495,0.55562,0.91941,0.79224,0.0096,0.00129908,0.00129908,0.00129908
